Industry  Industry name,Variance  Full Year Net Profit Variance,Equity  Latest Equity,Face Value  Latest Face Value,Reserves  Total Reserve,Dividend  Full Year Dividend %,Sales Turnover  Full Year Net Sales,Net Profit  Full Year Net Profit,Full Year CPS  Full Year Cash Per Share,Earning Per Share  Full Year Earning Per Share,Latest Quarter Date  Latest Quarter Yrc,Latest Quarter Sales  Latest Quarter Net Sales,Book Value  Book value,Networth  Full Year Return on Networth,Price/Book Value  Price to Book value,Yearly PE ratio  Full Year Price to Earning per share,Yearly PC ratio  Full Year Price to Cash Per Share,Bse value  BSE Value in lakhs,Nse value  NSE Value in lakhs,High  52 week high,Low  52 week low,Price  NSE Current market price,CPM  Current market price,Market cap  BSE / NSE Market Cap,Net profit  Latest Quarter Net Profit,Net profit variance  Latest Quarter Net Profit variance,Result year  Trailing latest month,TTM Sales  Trailing Twelve 12 month Net Sales,TTM OP  Trailing Twelve 12 month Operating  Profit,TTM OPM  Trailing Twelve 12 month Operating  Profit  Margin,TTM GP  Trailing Twelve 12 month Gross  Profit,TTM GPM  Trailing Twelve 12 month Gross  Profit Margin,TTM NP  Trailing Twelve 12 month Net Profit,TTM NPV  Trailing Twelve 12 month Net Profit  Variane,TTM EPS  Trailing Twelve 12 month EPS,TTM PE  Trailing Twelve 12 month PE,TTM Depreciation  Trailing Twelve 12 month  Depreciation,Equity  Latest Equity.1,LTP  Latest Price (BSE/NSE),Gross block  Latest Gross Block,Loans  Total loans,Year OPM  Full Year Operating Profit Margin,Year GPM  Full Year Gross Profit Margin,Quarter OPM  Latest quater Operation Profit Margin,stock name
Chemicals,0.18253968253968253,0.0947597839476926,0.19047619047619047,0.21586896639592765,0.1176470588235294,0.07381582718436228,0.08903042001713515,0.295561850802644,0.3288375080282595,1-Dec-20,0.07455718475073314,0.280793710220891,0.5628899835796387,0.31119288660140626,0.2965470548408937,0.3054607508532423,0.008030838419530999,0.012380280302490235,0.2904933305102689,0.12869198312236285,0.2790234180368709,0.2915042868277475,0.06251540835253312,0.13115582423531535,0.1637065637065637,1-Dec-20,0.06767794017612368,0.08476416344097137,0.4756140146665115,0.07820945188624259,0.5056108405674359,0.11082460732984294,0.0,0.31028735922428163,0.30714886459209423,0.07440789730383551,0.0947597839476926,0.2783300198807157,0.06336554408060989,0.02457428731001866,0.3415730337078652,0.3348214285714286,0.5539070227497528,OAL
Realty,0.031746031746031744,1.0,0.42857142857142855,1.0,0.0,0.19940445251893268,0.7602836586599503,0.2020774315391879,0.26075786769428394,1-Jun-21,0.11114369501466276,0.48128041931860716,0.3016967706622879,0.2439070006764722,0.5091401489505756,0.6075085324232082,0.9805559229795354,0.9999999999999999,0.3391911920389583,0.38502109704641346,0.37967115097159937,0.39542738373603536,0.920468447187404,0.2909320581070108,0.2888030888030888,1-Jun-21,0.16618726984078475,0.5459750431349234,1.0,0.5155895846928659,0.9877196697014609,0.739541884816754,0.09886991709435454,0.2199888894500278,0.5878889823380993,0.1689882554918257,1.0,0.37773359840954274,0.27399360042919274,0.2059819614274001,1.0,1.0,0.8684470820969338,OBEROIRLTY
Chemicals,0.03968253968253968,0.05154932246754478,0.42857142857142855,0.22079993800893952,0.32941176470588235,0.03631188034644737,0.08173250616761461,0.9575070821529745,1.0,1-Jun-21,0.036050830889540565,0.9979408461250469,0.48604269293924457,0.1635581076697582,0.1855111712931618,0.1825938566552901,0.022580828026681276,0.00860275688721177,0.558543298750794,0.7584388185654007,0.5401096163428002,0.5632631852429203,0.03571710181573191,0.04616078679058017,1.0,1-Jun-21,0.034187781993612845,0.05614325318099866,0.6234431381678501,0.06917302222244362,0.7033665043404614,0.07413612565445027,0.18202230556652194,0.9181354477046615,0.20050462573591255,0.08303094151156894,0.05154932246754478,0.5382703777335984,0.11430238078510767,0.0384775349660737,0.6674157303370787,0.7098214285714285,0.4035608308605341,OCCL
IT - Software,0.07936507936507936,0.26058940585615464,0.19047619047619047,1.0,0.9999999999999999,0.4841946750477264,1.0,1.0,1.0,1-Jun-21,0.5463812316715542,1.0,0.69688013136289,0.5069544511642347,0.3141503046716317,0.37372013651877134,0.8138924056612686,0.9999999999999999,1.0,0.9999999999999999,1.0,1.0,1.0,1.0,0.013899613899613899,1-Jun-21,0.5225160192657984,1.0,1.0,1.0,1.0,1.0,0.038097118041847615,1.0,0.3808242220353238,0.42159272698895783,0.26058940585615464,0.9999999999999999,0.3351450548093647,0.19036754482906137,1.0,1.0,1.0,OFSS
Crude Oil & Natural Gas,0.015873015873015872,1.0,0.42857142857142855,1.0,0.1176470588235294,1.0000000000000002,1.0,0.5051935788479698,0.4688503532434169,1-Jun-21,1.0,0.4073380756271059,0.41094690749863155,0.05843797503171018,0.06635071090047394,0.05802047781569966,0.3014682262239942,0.2504763956851647,0.0783400381113699,0.08755274261603375,0.08918784255107125,0.09353078721745908,0.6483841400018299,1.0,0.3104247104247104,1-Jun-21,1.0,0.8289659896476184,0.31474799208473986,1.0,0.6426000423459665,1.0,0.028671535728385315,0.38078884904802796,0.0802354920100925,1.0,1.0,0.08896620278330018,1.0,1.0,0.49213483146067416,0.59375,0.6884272997032641,OIL
Crude Oil & Natural Gas,0.007936507936507936,1.0,0.19047619047619047,1.0,0.16941176470588235,1.0000000000000002,1.0,0.3087818696883853,0.1592806679511882,1-Jun-21,1.0,0.32777985773118673,0.3413245758073344,0.04755498275527587,0.13405551794177387,0.06484641638225255,1.0,0.9999999999999999,0.0533559178488249,0.06751054852320675,0.060787244643746886,0.06391270459859705,1.0,1.0,1.0,1-Jun-21,1.0,1.0,0.2016063322081248,1.0,0.33643870421342364,1.0,0.15438709040663248,0.1714054845714863,0.12195121951219512,1.0,1.0,0.06063618290258449,1.0,1.0,0.3348314606741573,0.38616071428571436,0.2987141444114738,ONGC
Cement,0.5833333333333333,0.11788117123092959,0.0,0.3343836546263437,0.4705882352941176,0.2493740922272796,0.220269000898046,0.16336166194523136,0.13359023763648042,1-Jun-21,0.2701466275659824,0.11812055409958816,0.5088122605363985,0.20955385780000657,0.2125930941096818,0.16040955631399317,1.0,0.3728694359427028,0.0724116027948338,0.0590717299578059,0.0802192326856004,0.08469732398025462,0.11082701888926781,0.32280068573490933,0.38455598455598455,1-Jun-21,0.30006886664056726,0.41272528708149425,0.5221743685252008,0.2836562171532755,0.42345966546686425,0.36290575916230366,0.9696999605211214,0.13665976465835059,0.20269133725820018,0.5562058605485974,0.11788117123092959,0.08051689860834989,0.6267470551542517,0.08745974593894457,0.45168539325842694,0.39062500000000006,0.5341246290801187,ORIENTCEM
Consumer Durables,0.20634920634920634,0.12249281404971732,0.0,0.20757319154865142,0.4705882352941176,0.20529872098163326,0.12379615388585527,0.07271010387157696,0.07321772639691716,1-Jun-21,0.16513000977517106,0.03912392362411082,0.7651888341543512,1.0000000000000002,0.7826675693974272,0.7320819112627986,0.15755560174599872,0.13128736171709104,0.15498623756087232,0.18354430379746833,0.16392625809666167,0.171473109898675,0.23233649679356552,0.018009564197419472,0.0,1-Jun-21,0.24836145343914312,0.16890149728266138,0.2581771621464323,0.12375026775528908,0.22316324370103743,0.1992670157068063,0.9030793525463878,0.07242058481894854,0.7737594617325484,0.172109719458426,0.12249281404971732,0.16351888667992046,0.08133373357262533,0.1532922177462479,0.20224719101123598,0.19419642857142855,0.10484668644906034,ORIENTELEC
Miscellaneous,0.047619047619047616,0.08477842003853564,0.42857142857142855,0.14518425576080987,0.0,0.00703095778219284,0.002921230013315854,0.018885741265344664,0.024405908798972385,1-Jun-21,0.0,0.03687757394234369,0.3321291735084838,0.1325122879662381,0.2410291130670278,0.29180887372013653,0.0,0.00021627042453884339,0.020326063942409486,0.02953586497890295,0.016442451420029897,0.0,0.0014076704899897697,0.008084453667779481,0.1250965250965251,1-Mar-21,0.007636978488000502,0.0025977886485683077,0.12804097311139565,0.0020573569190457447,0.12068600465805632,0.0037172774869109948,0.029609159099881568,0.019190949952022626,0.29941126997476875,0.0007023293924850756,0.08477842003853564,0.01640159045725646,0.0008345415024727549,0.02457428731001866,0.09213483146067417,0.1049107142857143,0.0,OSWALSEEDS
Finance,0.051587301587301584,0.2555987239015762,0.42857142857142855,0.25805269091123134,0.023529411764705882,0.03360714268365548,0.06289418541036573,0.14447592067988668,0.18497109826589597,1-Jun-21,0.0358514173998045,0.35979034069636834,0.2872468527640941,0.30477433177674434,0.6621530128639134,0.7849829351535836,0.047882693070803645,0.12853832432073065,0.37052720728350624,0.36708860759493667,0.351270553064275,0.3658093011171733,0.09879843961838855,0.06106649824054859,0.018532818532818532,1-Jun-21,0.037483053379286584,0.15514355690255707,1.0,0.04274619787489476,0.5174677112005082,0.0724214659685864,0.043081326490327684,0.14989141962527147,0.798317914213625,0.015490264934254167,0.2555987239015762,0.34940357852882703,0.016477936809028374,1.0,1.0,0.5245535714285714,1.0,PAISALO
Petrochemicals,1.0,0.0648788654095202,0.047619047619047616,0.224625203687574,0.2352941176470588,0.14056669305988023,0.13970292226225006,0.22285174693106705,0.28773281952472707,1-Jun-21,0.21559335288367545,0.17240733807562708,0.2708264915161467,0.2375634835406007,0.16113744075829387,0.19283276450511946,0.03609153266189225,0.03240852361793187,0.1304255769637942,0.05274261603375527,0.1325361235675137,0.1387373343725643,0.05338834038943,0.20951006045294598,1.0,1-Jun-21,0.10095206681592163,0.03905083781914997,0.1468979164241648,0.12778527769336911,0.2953631166631378,0.04577225130890052,1.0,0.31665067420837334,0.14314550042052143,0.029614889383120686,0.0648788654095202,0.13220675944333993,0.046089257619981304,0.02690337837034925,0.26516853932584267,0.26562500000000006,0.274975272007913,PANAMAPET
Pharmaceuticals,0.4444444444444444,0.06614232919548943,0.42857142857142855,0.14878152547184362,0.0,0.005892325404034763,0.010394624110986097,0.09915014164305949,0.10533076429030186,1-Jun-21,0.0,0.07824784724822163,0.3732895457033388,0.2003122822839416,0.17197020988490183,0.16894197952218432,0.0,0.0013360706227066323,0.05801397416896041,0.025316455696202528,0.05132037867463876,0.0,0.003948530696099878,0.0183704773075882,0.3413127413127413,1-Mar-21,0.006401910351125024,0.010345919468551895,0.614596670934699,0.007751204276114235,0.5420283717975862,0.013193717277486913,0.27635215159889465,0.08282409979293975,0.21362489486963834,0.011003160482266183,0.06614232919548943,0.05119284294234592,0.012203040541259773,0.027877794018038575,0.5617977528089887,0.5491071428571429,0.0,PAR
Paper,0.3333333333333333,0.048453836191920154,0.0,0.18768836676653286,0.07058823529411765,0.04243445820237928,0.05188021924708652,0.06043437204910293,0.0680796403339756,1-Jun-21,0.04161485826001955,0.06008985398727069,0.4948002189381499,0.09581667935306183,0.1042654028436019,0.10921501706484643,0.023393359913833827,0.007358000443754871,0.019055684946008893,0.014767932489451475,0.019930244145490782,0.021304234866199014,0.012611476623387427,0.05002255706938555,0.0,1-Jun-21,0.05090019290036046,0.056369428809605354,0.4204399953439646,0.04430042392511818,0.3897946220622485,0.08501308900523562,0.5280300039478879,0.06908741982728146,0.10092514718250631,0.04100823286121191,0.048453836191920154,0.019880715705765405,0.05652741319810353,0.0872220835858496,0.31910112359550563,0.33258928571428575,0.3719090009891197,PDMJEPAPER
Textiles,0.15476190476190477,0.15300546448087435,0.42857142857142855,0.23534995518314558,0.3717647058823529,0.6035888293557303,0.0832808612983474,0.5382436260623229,0.3982016698779705,1-Jun-21,0.6358592375366569,0.46387120928491193,0.6609742747673781,0.4194958896602597,0.5389302640487474,0.3703071672354949,0.021258101698758525,0.0042084622612114184,0.6546686428117722,0.27848101265822783,0.6098654708520179,0.6412055079241362,0.10659269548437539,0.1944238924478932,1.0,1-Jun-21,0.6599837396746143,0.10548185102134451,0.06076126178558957,0.1480051608275257,0.09146728774084269,0.03871727748691099,0.6120953414923017,0.5554264936114338,0.37729184188393605,0.2563502282570526,0.15300546448087435,0.6128230616302186,0.1626568224832293,0.03213195013843832,0.05617977528089888,0.0625,0.04154302670623146,PDSMFL
Pharmaceuticals,1.0,0.28996493887993935,0.047619047619047616,1.0,0.9999999999999999,1.0000000000000002,1.0,0.7261567516525024,0.6859344894026975,1-Jun-21,1.0,1.0,0.2176245210727969,0.14441957519778664,0.6635071090047394,0.5802047781569966,1.0,0.9999999999999999,1.0,0.9999999999999999,1.0,1.0,1.0,1.0,0.01698841698841699,1-Jun-21,1.0,1.0,1.0,1.0,0.6699131907685792,0.1532329842931937,1.0,0.5678501085803748,0.7821698906644239,1.0,0.28996493887993935,0.9999999999999999,1.0,1.0,1.0,0.6785714285714285,1.0,PEL
IT - Software,0.10714285714285714,0.4712719921665246,0.42857142857142855,0.548047169832408,0.4705882352941176,0.406856082502271,0.4301124105824912,0.7318224740321058,0.7000642260757869,1-Jun-21,0.480911045943304,0.6836390864844627,0.5029009304871372,0.80636145297368,0.8544346648612052,0.757679180887372,0.9489049715613839,0.9999999999999999,1.0,0.9999999999999999,1.0,1.0,0.8745543014464305,0.5458088965081657,0.10501930501930502,1-Jun-21,0.405531250543372,0.36358055406566847,0.34035618670701895,0.42713818165515105,0.41012068600465806,0.4760994764397906,0.11641334386103436,0.6765314883086714,0.8640874684608915,0.6726754848023724,0.4712719921665246,0.9999999999999999,0.38052537793872504,0.25852910769669535,0.3348314606741573,0.39508928571428575,0.32443125618199803,PERSISTENT
Gas Distribution,0.027777777777777776,1.0,0.42857142857142855,1.0,0.27058823529411763,1.0000000000000002,1.0,0.23418319169027385,0.2517662170841362,1-Jun-21,1.0,0.14619992512167726,0.6833059660645867,0.24124399066639224,0.15842924847664183,0.15870307167235498,0.2783016193949472,0.6604690505007462,0.11560448867245394,0.2183544303797468,0.11410064773293473,0.11951156144453105,1.0,1.0,0.05250965250965251,1-Jun-21,1.0,1.0,0.33034571062740076,1.0,0.35231844166843107,1.0,0.03770232925384919,0.20938336447654163,0.18637510513036165,1.0,1.0,0.11381709741550694,1.0,1.0,0.37528089887640453,0.38392857142857145,0.2413452027695351,PETRONET
Finance,0.2579365079365079,1.0,0.42857142857142855,1.0,0.18823529411764706,1.0000000000000002,1.0,0.421152030217186,0.5716120745022479,1-Jun-21,1.0,0.4298015724447771,0.7465790914066776,0.035382056876302165,0.03926878808395396,0.04948805460750853,0.5795997808053514,0.6154463541211932,0.05886089349989414,0.08649789029535865,0.0637767812655705,0.06703039750584568,1.0,1.0,0.04633204633204633,1-Jun-21,1.0,1.0,1.0,1.0,0.6011009951302138,1.0,0.15946999605211212,0.47997575880006066,0.04541631623212784,0.09820906004916308,1.0,0.0636182902584493,0.09981712470647343,1.0,1.0,0.5982142857142857,1.0,PFC
Chemicals,0.04365079365079365,0.2061972898701791,0.047619047619047616,0.42611552242742684,0.8235294117647058,0.2583704538499279,0.32016887393292526,0.2304060434372049,0.23121387283236997,1-Jun-21,0.39251221896383187,0.20909771621115683,0.5002736726874657,0.1751268973597715,0.18280297901150983,0.17064846416382254,0.20967101906615518,0.19015777327970895,0.11729832733432141,0.1170886075949367,0.12057797708021922,0.12626656274356976,0.13873422775250152,0.37668501308310026,1.0,1-Jun-21,0.2626543110675067,0.23672833722140008,0.3422186008613665,0.31480051608275256,0.40503917001905565,0.26607329842931937,0.2136794315041453,0.24352305439119237,0.16921783010933558,0.40469780326973354,0.2061972898701791,0.1202783300198807,0.4662276808049067,0.5593145817736742,0.40674157303370784,0.39955357142857145,0.3224530168150347,PHILIPCARB
Agro Chemicals,0.24603174603174602,0.08427303452414794,0.0,0.9366774728807736,0.9999999999999999,0.4446592603747189,0.7620074940388329,0.5684608120868744,0.6255619781631343,1-Jun-21,0.46678396871945255,0.6579932609509547,0.5280788177339901,0.8335571681734921,0.9519295870006771,0.9709897610921502,0.6212278679541202,0.9999999999999999,1.0,0.9999999999999999,1.0,1.0,1.0,0.6755571596138229,0.044787644787644784,1-Jun-21,0.4133895296361028,0.5698979624806942,0.523338377371668,0.5764086418953586,0.5200084691933092,0.7786649214659686,0.1377812870114489,0.5192667037018333,1.0,0.6301455382574428,0.08427303452414794,0.9999999999999999,0.584796442128166,0.02457428731001866,0.4674157303370786,0.5200892857142857,0.41147378832838777,PIIND
Plastic products,1.0,0.1368963012097666,0.0,0.14887093565521645,0.0,0.005306493216296434,0.0038192759891408695,0.0018885741265344666,0.0025690430314707774,1-Jun-21,0.0034604105571847507,0.003931111943092475,0.12194854953475642,0.21249287752019003,0.0,0.0,0.019122843483683222,0.006869389484611559,0.0071988143129366935,0.005274261603375527,0.002989536621823617,0.0036373083917900758,0.0049373268899664795,0.0037174050347378875,0.0,1-Jun-21,0.00605099082076706,0.004885393577904579,0.30659993015946924,0.003561768031762004,0.26360364175312295,0.007068062827225132,0.0,0.0023231149941922128,0.0,0.001989933278707714,0.1368963012097666,0.002982107355864811,0.010008111232460256,0.029280001901298827,0.20224719101123598,0.1986607142857143,0.3066271018793274,PILITA
Textiles,0.8333333333333333,0.15641681670299126,0.42857142857142855,0.15466024502860753,0.007058823529411764,0.02194393304219838,0.019839590408456086,0.09726156751652502,0.09248554913294799,1-Jun-21,0.025689149560117305,0.07338075627105951,0.5582922824302134,0.13106678842352354,0.12322274881516587,0.10921501706484643,0.013983106895183386,0.01076225712631074,0.03260639424094855,0.020042194092827002,0.03288490284005979,0.034294621979735,0.005560814126610495,0.010899575927095551,0.4308880308880309,1-Jun-21,0.019630417451976453,0.01043638971999457,0.20183913397741823,0.01496440722715113,0.23904298115604486,0.00531413612565445,1.0,0.09120751477198122,0.12363330529857022,0.032346170353895976,0.15641681670299126,0.03230616302186878,0.02554718885120678,0.030943638372963538,0.23370786516853936,0.21651785714285712,0.19584569732937687,PIONEEREMB
Capital Goods-Non Electrical Equipment,0.2698412698412698,0.08970592880381567,0.19047619047619047,0.17558222793785097,0.0,0.05033202014951837,0.029676806672378382,0.17469310670443813,0.11560693641618498,1-Jun-21,0.06857478005865103,0.13665293897416694,0.12194854953475642,0.23521055958942444,0.31685849695328366,0.1945392491467577,0.4641635645584928,0.2547201020155603,0.08977344907897523,0.024261603375527425,0.10413552566018934,0.10911925175370227,0.02212614470959103,0.026635387530452047,0.27181467181467184,1-Jun-21,0.0,0.0,0.0,0.0458247610128373,0.3082786364598772,0.0,0.0,0.1447401646381496,0.24693019343986544,0.0,0.08970592880381567,0.10387673956262423,0.0,0.02457428731001866,0.30786516853932583,0.27455357142857145,0.31454005934718104,PITTIENG
Chemicals,0.0,0.0705012792570833,0.19047619047619047,0.1900890301900935,0.18823529411764706,0.056079587682951126,0.03850243091755526,0.1935788479697828,0.18497109826589597,1-Jun-21,0.05992179863147605,0.2368026956196181,0.38949096880131356,0.1661957565097592,0.24644549763033174,0.21843003412969286,0.01717654617259689,0.007532618786530679,0.12449714164725811,0.18459915611814345,0.1305430991529646,0.13613925694985712,0.022336746321541753,0.024289452314355323,0.012355212355212355,1-Jun-21,0.06611829781897716,0.0441559448648439,0.2535211267605634,0.03485551177376047,0.23607876349777682,0.04951570680628272,0.04688116857481248,0.1470632796323418,0.30260723296888137,0.06301455382574428,0.0705012792570833,0.12972166998011928,0.05185440657073696,0.02457428731001866,0.2359550561797753,0.24553571428571427,0.16419386745796244,PLASTIBLEN
Chemicals,0.031746031746031744,0.05546606020404941,0.42857142857142855,0.17745835161895762,0.0588235294117647,0.02531805441535794,0.02332855063637396,0.22001888574126535,0.2736030828516378,1-Jun-21,0.02360117302052786,0.42755522276301006,0.3621237000547345,0.12050634491156449,0.2234258632362898,0.257679180887372,0.004988567865308668,0.014621482701970544,0.18293457548168537,0.17194092827004218,0.17389138016940708,0.18290465055858665,0.012114749598675839,0.016962916177930165,0.29498069498069496,1-Jun-21,0.030029438249491138,0.022100589995282624,0.27936212315213593,0.017773969702555004,0.26508575058225703,0.033651832460732986,0.10856691669956575,0.24473511438816226,0.24440706476030277,0.008037769713995864,0.05546606020404941,0.17445328031809143,0.010291259242227799,0.02457428731001866,0.22696629213483144,0.24776785714285712,0.18595450049455986,PODDARMENT
